"","centrifugal_order.avg","centrifugal_order.max","centrifugal_order.sd","com.dist","density_area","density_bifs","density_dist","eccentricity","euclidean_dist.avg","euclidean_dist.max","euclidean_dist.sd","grid_area","grid_coarse.area","grid_coarse.mean","grid_coarse.singleton","grid_mean","grid_sd","grid_singleton","height","l1_bifs","l1_cx","l1_cxo","l1_cy","l1_mean","l1_prob","l1_width","length.avg","length.med","length.sd","N_bifurcations","origin_above_below","origin_init","partition_asymmetry.avg","path_dist.avg","path_dist.max","path_dist.sd","ratio_x","ratio_y","remote_bifurcation_angle.avg","remote_tilt_angle.avg","remote_torque_angle.avg","short_vertical","terminal_degree.avg","tortuosity.avg","tortuosity.med","total_length","translaminar","type_one","type_two","vertex_ratio","vertical","width","x_mean","x_mean_abs","x_sd","x_std_mean","x_std_mean_abs","y_mean","y_mean_abs","y_sd","y_std_mean","y_std_mean_abs","t.length.med","t.length.avg","t.tortuosity.avg","t.remote_bifurcation_angle.avg","t.remote_tilt_angle.avg","t.remote_torque_angle.avg","d.centrifugal_order.avg","d.centrifugal_order.max","d.centrifugal_order.sd","d.com.dist","d.density_area","d.density_bifs","d.density_dist","d.displaced","d.eccentricity","d.euclidean_dist.avg","d.euclidean_dist.max","d.euclidean_dist.sd","d.grid_area","d.grid_coarse.area","d.grid_coarse.mean","d.grid_coarse.singleton","d.grid_mean","d.grid_sd","d.grid_singleton","d.height","d.insert.eccentricity","d.insert.vertical","d.length.avg","d.length.med","d.length.sd","d.N_bifurcations","d.N_stems","d.partition_asymmetry.avg","d.path_dist.avg","d.path_dist.max","d.path_dist.sd","d.ratio_x","d.ratio_y","d.remote_bifurcation_angle.avg","d.remote_tilt_angle.avg","d.remote_torque_angle.avg","d.terminal_degree.avg","d.tortuosity.avg","d.tortuosity.med","d.total_length","d.translaminar","d.tree_length.avg","d.type_one","d.type_two","d.vertical","d.width","d.x_mean","d.x_mean_abs","d.x_sd","d.x_std_mean","d.x_std_mean_abs","d.y_mean","d.y_mean_abs","d.y_sd","d.y_std_mean","d.y_std_mean_abs"
"OG060828B1-5_IDD",9.54216867469879,20,3.65670037898,275.919666427509,0.0296522150686187,0.0225792096394069,0.0572112621396323,0.555075830641034,353.825752844687,975.539917,268.28666726148,654,75,9.46666666666667,22,2.35779816513761,2.04028164788391,327,1307.73999,1.78836016193731,157.38913690673,257.988889717701,316.921973986134,32.2968454847263,0.223545020242163,141.392233797879,44.2885298453815,32.002494,40.7422203613088,498,67.744217,93.978188,0.532146477732794,484.738166318338,1261.83374,266.506544372997,7.1282581771577,4.11979883076752,62.9023067750344,20.0300784172556,42.9862747314467,57,6.61203941730934,0.917356093900695,0.931495069023054,22055.687863,1,104,73,0.701923076923077,0.46073145262294,1066.77002,52.4343284483719,52.4343284483719,149.653673237935,0.350371142344139,0.350371142344139,270.891682267352,270.891682267352,317.428118148275,0.853395357183873,0.853395357183873,39.2382985,47.617727256,0.906145476301297,61.2801234885525,20.1782185155074,43.1317215254708,2,5,1.44972235798936,12.7437195085696,0.0320037777553068,0.00603349908501685,0.0980241940789733,15.0969439320798,0.402904721607321,113.442854947617,330.270599,70.1741533856626,122,16,4.0625,6,1.65573770491803,1.26471825368784,87,468.970002,0.806435633728352,0.664492776943671,63.53416615,42.924158,61.6468145620807,23,10,0.47923808,118.893054269775,373.673126,79.9631149087086,5.62118297406956,4.81932417622192,63.6385116865966,26.8850521736127,51.4240737425273,0.745416448402305,0.837943416775367,0.824623608523724,3812.049969,0.0151188072425511,381.2049969,10,11,0.0647676329227741,491.221006973557,-3.24012382963623,3.24012382963623,87.3874786214135,-0.037077666969582,0.037077666969582,-12.3249334473546,12.3249334473546,97.3103250272835,-0.126655968355866,0.126655968355866
"OG060828C2_061205_CH1_L6MC_N_OG_100X_",11.0413223140496,23,4.37041161610314,163.897985285132,0.0262538858153769,0.0257571906783293,0.0710683223432071,0.552865734294061,215.734693614552,871.534912,151.870796000873,370,32,15.09375,4,2.68108108108108,2.3778378096991,169,960.950005,0.00143978326052301,0.0168886504470187,0.0709669298692287,0.244043258339301,0.0882957838078961,0.00143978326052301,0.0195810552226795,38.8241098374656,22.935385,43.9501524512092,363,55.210922,31.215477,0.585055033149171,392.461505459715,1001.57666,178.889473279875,5.77251973386872,5.78574915478966,85.1987351850471,27.2725957360948,45.1622398151964,58,7.36736092080022,0.855947627500718,0.873330410587559,14093.151871,0.999999999999995,84,49,0.583333333333333,0.435439221105012,466.729981,-6.45466284667032,6.45466284667032,80.8537696738543,-0.0798313161242445,0.0798313161242445,163.770836561524,163.770836561524,166.089123342738,0.986041910905689,0.986041910905689,12.9676295,33.3354209505494,0.859473211641946,82.9874616467912,30.8954106213248,46.261559271198,2.74074074074074,6,1.79291251599374,20.2951929347672,0.032958236984013,0.00851421122087001,0.107679457546134,19.7312198563383,0.306625666814026,124.272891359188,323.288544,69.9299348980791,120,17,3.94117647058824,5,1.69166666666667,1.18673220792786,78,491.080002,0.877982435556929,0.766107902985642,67.4253972777778,34.9767115,72.8270985253856,31,6,0.458333333333333,137.37099406455,392.057831,87.1061185491815,4.91336253638113,4.95836779850738,54.4062196620854,22.6057872012305,46.461790612718,0.735033836543467,0.84608766500339,0.864961093308168,3640.971453,1.76895606315874e-08,606.8285755,9,10,-0.00378154509219669,489.607759830207,-10.4782669101302,10.4782669101302,99.6482055221637,-0.105152590106599,0.105152590106599,-17.381046539823,17.381046539823,99.0406565135871,-0.175494056195382,0.175494056195382
"OG060829A1-4_IDB",7.76875,16,2.80219769328035,103.124508549624,0.0277955066574218,0.0161425809988656,0.0449076099108313,0.379911117608473,203.565298961271,659.611084,131.507975546389,551,47,10.7234042553191,11,2.2940108892922,1.90137282267058,279,987.230011,0.000448557890388442,-0.0101957203999714,0.0177225262862683,0.0461386699880498,-0.01402572485016,0.000224278945194221,0.0169756738103085,61.947962353125,39.569931,71.7077139212055,320,18.637603,-58.477119,0.542212974193548,369.512140921911,890.219177,151.787324522195,6.83001417721849,5.51680008261625,76.2795498472811,24.9461388197676,43.0748895151062,39,2.94275966641395,0.82681473903436,0.835120166119636,19823.347953,0.999999663057877,68,46,0.676470588235294,0.301087258010634,788.089996,-29.349977600834,29.349977600834,115.3862899185,-0.254362781068396,0.254362781068396,-98.8597141328658,98.8597141328658,178.949752794345,-0.552443982677521,0.552443982677521,36.936821,70.9744160864198,0.826834997579902,74.7833430232194,24.3290223534871,44.0246168748127,3.40336134453782,10,2.4016919450321,63.3401185390324,0.0300225932116776,0.0143076420774401,0.135261520762729,14.394102680771,0.578577764237788,122.685974291176,487.524109,100.576014629519,128,16,7.1875,5,2.25,1.67426091344785,67,664.520004,0.302032545306432,-0.195335298842869,35.8273598991597,19.063965,41.249313389894,61,9,0.610307576923077,151.106550356079,576.681519,117.871593582234,5.20625319020621,4.9835271774929,75.0537237977893,25.8324214286287,39.3805863133809,2.38319626583685,0.788278322347619,0.804906711312159,4263.455828,0.993146617783127,473.717314222222,30,16,0.467347049922339,317.049656390569,-21.1137684587238,21.1137684587238,60.8978558682066,-0.346707912088359,0.346707912088359,59.7174965819071,59.7174965819071,133.34330893211,0.447847717745715,0.447847717745715
"OG060829A1-4_IDE",9.10695187165775,21,3.67941958542555,93.2706581951129,0.0224232032124698,0.0173628944129683,0.0345799319242702,0.10894536887487,176.476358127427,561.711609,73.7174792393022,483,39,14.5128205128205,9,2.87370600414079,2.76586186182505,219,783.00003,0,0.00149259955023649,0.00170874723434357,0.00431630421583504,-0.002609309289582,2.46181704325803e-05,0.00116345461155289,57.5940840401069,41.307499,56.3698718690964,374,-1.57446300000001,79.051781,0.555043281081081,363.861384424568,744.858215,124.409476810725,5.48847133568083,7.54698070827917,76.8873518684143,26.9392624050602,47.3033837859547,36,3.63279924599434,0.829773498040663,0.84312517893121,21540.187431,0.969065703150652,80,54,0.675,-0.0960994655942577,637.200012,-24.1996077293748,24.1996077293748,116.097902863686,-0.208441385524321,0.208441385524321,90.0766044314169,90.0766044314169,103.750103553469,0.868207368920787,0.868207368920787,51.872353,69.566410893617,0.834947767202736,74.0462771906314,27.0595635220279,46.947878288958,2.45161290322581,6,1.41046927843344,9.66523214965878,0.0268357025239534,0.0101907731103621,0.0790826032609409,7.97190473448467,0.113020248950085,77.5868630003525,187.627335,35.9541351579724,79,8,8.125,2,2.30379746835443,1.88349395988322,40,300.909996,0.675714023905541,0.582608337935509,47.4812815967742,33.8825645,43.1948090094003,30,5,0.401675444444444,91.1401354406063,232.806488,45.7870127917994,5.71233377625345,4.88395354367768,57.0369044488468,19.7731533597622,34.9002202718432,0.655269651039831,0.791958609545068,0.799356279006017,2943.839459,1.17078301250794e-11,588.7678918,9,12,0.044850555447468,330.002209041292,5.94782500411461,5.94782500411461,57.7701202288166,0.102956770395429,0.102956770395429,-7.6184047035601,7.6184047035601,61.6119693418318,-0.123651374642679,0.123651374642679
"OG060901A3_061218_CH7_L6LBC_100X",8.56949152542373,18,3.54961213926447,141.698281150657,0.0329612291696425,0.0267130840797927,0.0731761797187897,0.225857299876957,246.614166845829,540.531006,127.126789584369,364,40,10.1,5,2.21153846153846,1.75865552396146,192,941.00998,1.71496927830249e-05,0.000617731968343941,0.000735607557705318,0.00107877280739549,0.000476890557135004,5.71656426100829e-06,0.000568054962033573,37.4348389355932,23.553829,41.2385631323343,295,-161.793731,-25.324444,0.540603517006803,412.701582189062,808.104858,150.504498088561,5.1192591275273,5.41589128047991,72.4769663049033,22.9933603117493,47.5759634903468,32,5.9624532174333,0.850186233511957,0.860153640643292,11043.277486,0.529777552950026,58,45,0.775862068965517,0.137528164227011,730.23999,-10.0198895012677,10.0198895012677,142.645639106907,-0.0702432234451846,0.0702432234451846,-141.343569699626,141.343569699626,173.749791357816,-0.813489147785773,0.813489147785773,17.6925,30.2456434864865,0.85002907580171,71.7767504284798,23.6601447384558,48.2828655823017,2.17777777777778,5,1.35326018611098,30.3213569686051,0.0409392409678853,0.00880002375945197,0.18980229662691,13.5136522380448,0.592501119613616,133.368557318919,425.747559,92.8653975076251,107,16,3.625,6,1.50467289719626,1.04044467793507,78,643.049972,0.647663970229178,0.411910472271165,58.0806512666667,37.865833,59.4222132584069,23,5,0.5133333,147.809064575976,496.072845,114.011385866155,5.26225087381349,4.39898525483125,65.3333489195255,24.1642973392031,43.677486509216,1.21741741741742,0.840270443950391,0.856518577459686,2613.629307,0.355136576926852,522.7258614,9,8,0.441730828140435,359.941685823511,-7.46498359720121,7.46498359720121,68.400708072412,-0.109136057324121,0.109136057324121,29.3880708504505,29.3880708504505,146.181433841762,0.201038326674661,0.201038326674661
"OG060904A1-3_IDC",10.3299798792757,24,4.53033754434737,92.8337696508881,0.0266332031163074,0.0231007014813347,0.0501236479200035,0.451930117125084,223.502865759635,648.680054,107.374317193164,573,54,13.0925925925926,14,2.52006980802792,2.04025022341361,256,680.299987,0.00339376537185727,0.123462105465927,0.191460825638199,0.308542663620427,-0.0143354169803961,0.000308524124714297,0.234540038682236,43.2887287344064,31.264832,43.3971556211601,497,5.098465,77.630501,0.550693306451613,395.848513010396,1078.385132,189.67724750554,6.13133639498987,6.49345260730527,69.1102226169261,23.8504637730723,47.1993199966687,58,6.43686612576065,0.914403177304031,0.929695496833922,21514.498181,0.725283580370973,103,73,0.70873786407767,-0.400882018368713,1152.01001,-11.7362230768256,11.7362230768256,187.888893348169,-0.0624636340535449,0.0624636340535449,92.0889236308316,92.0889236308316,104.767067404889,0.878987318361597,0.878987318361597,34.792198,49.7225091646586,0.897932676129405,67.2731200625997,24.8171121687718,46.3026103531946,2,5,1.42749285429266,24.9326246280306,0.0323889372451398,0.00527261769106927,0.108467400570441,10.4124787586221,0.0490410133132089,145.443525820091,331.816895,80.1797763626469,129,19,3.63157894736842,7,1.63565891472868,1.0303062689084,82,526.269989,0.398200392265982,0.304142735863383,73.7563221296296,44.777767,82.1075254334522,21,8,0.482608695652174,160.373582926788,432.008453,98.7828712177016,4.63436111023587,4.49508990315327,61.8519423910835,19.7501117836069,40.6557037008397,0.969353007945516,0.828636085597435,0.832006698452249,3982.841395,0.186461865191716,497.855174375,10,10,0.0266003121206662,523.595587436362,-22.6703123625097,22.6703123625097,112.981180141509,-0.200655651977747,0.200655651977747,10.3775097315551,10.3775097315551,117.076632578767,0.0886386079183927,0.0886386079183927
"OG060905B1-4_IDA",8.82157676348548,21,4.47554829081955,47.6666062644211,0.0269728255603404,0.0220354269831934,0.117177240737219,0.48191611498212,170.999341590287,655.390137,109.600384823782,295,35,9.05714285714286,11,2.25762711864407,2.08853392170662,171,998.289947,1.59440950660528e-05,9.32957539146254e-05,0.000461991625176416,0.000556756398539727,4.49864566518053e-05,1.13886393328948e-06,0.000281686609815277,45.3814668879668,25.973499,57.6772093729407,241,22.118271,-86.618996,0.641148891666667,419.605332783548,1281.559692,241.84341445075,6.89429958429484,5.86269705953339,92.5141673500838,29.2300440017487,49.6911934479842,26,4.90981169474727,0.784557600728921,0.795420288148954,10936.93352,0.0381491674239197,65,28,0.430769230769231,0.461184684103106,610.070007,16.4095006012884,16.4095006012884,88.4890480230558,0.185441034431887,0.185441034431887,-44.7530294257681,44.7530294257681,170.278275828131,-0.262822895099896,0.262822895099896,15.233924,41.1769551983471,0.776720189745614,93.0540028093262,30.2783773170727,50.473805387621,3.05,6,1.48410380451103,9.7570604809182,0.0345896541427665,0.00772390335226825,0.16110008573348,10.4011417403085,0.482482369019087,131.320185569374,338.499847,71.1765865250421,103,15,4.13333333333333,5,1.58252427184466,1.15914329287828,73,630.950012,0.999999999999996,0.80467736963227,74.444225125,54.121752,73.6958261573607,23,2,0.428404315789474,177.268642873318,479.718842,101.756313477799,4.70172468984455,4.76575901089333,72.1272021572023,29.2911524887019,50.3367572718205,0.785614849187935,0.834725457585407,0.82864463517436,2977.769005,0.0018200206504399,1488.8845025,5,8,0.437025788592532,326.671994816165,4.63967089477866,4.63967089477866,69.4791839942813,0.0667778552949116,0.0667778552949116,8.58333753364269,8.58333753364269,132.392345176877,0.0648325816887322,0.0648325816887322
"OG060906A1-4_IDE",9.0301724137931,18,3.80634512013927,120.651610154237,0.0286569590370199,0.0213775385742399,0.0709967894774882,0.477455729908692,191.262851794144,485.315277,96.3618404169506,311,33,10.3030303030303,7,2.48231511254019,2.1535063180019,162,482.440017,4.75620613210382e-07,8.94800813244335e-06,3.13254253945985e-05,3.39561453654122e-05,1.06623121262727e-05,5.28467348011535e-08,2.95862443727323e-05,46.7780701939655,32.5181505,49.1684857948542,232,241.195099,-16.747894,0.609052070175439,341.192634669116,770.49353,143.44292817629,6.37536164040563,5.22812942120713,84.8059605458853,27.9118209290277,45.62973831355,26,4.44799909563645,0.830289872017647,0.849263566806536,10852.512285,3.08597172590668e-07,54,31,0.574074074074074,-0.277077836856419,928.819976,95.1205335605924,95.1205335605924,145.688986506012,0.652901333462618,0.652901333462618,-74.2219315833145,74.2219315833145,92.2777494839844,-0.804331835121276,0.804331835121276,21.197659,40.7269590940171,0.821737938962418,82.7419460588967,27.3059437343894,45.2718360038919,2.67924528301887,4,1.18927231962142,51.5470261618482,0.0341334539012075,0.00917565965086224,0.142423274045142,29.7892432995633,0.529706100518119,106.854273147036,315.294434,62.7710574931105,93,10,6.7,2,1.83870967741935,1.42409637696456,58,292.5,0.810254204369511,-0.738233118290117,51.4075424716981,27.608248,54.9845351266864,25,3,0.3580952,126.337952766381,388.046417,73.1024461318384,4.16016074034956,4.71840606140367,63.6249807153068,23.086921825184,47.9323370399161,0.915366614664587,0.816838228265362,0.816951415082394,2724.599751,2.84552391042858e-10,908.199917,8,10,-0.2323964355728,383.044331378867,-49.1003327909184,49.1003327909184,92.0744065640793,-0.533267979921727,0.533267979921727,-15.6924576134945,15.6924576134945,61.9912733650959,-0.253139785031907,0.253139785031907
"OG060907A2_070120_CH_L6SBC_100X",8.79656160458453,15,2.52138962956178,34.0612485419089,0.0160285952678712,0.022198332335266,0.0225244271729874,0.39941291393013,144.720637359445,468.050293,74.6077730162768,504,39,25.0512820512821,5,4.28769841269841,4.36716551694609,193,578.710038,1.480875390526e-05,0.000457030367433244,0.000838426651326726,0.000791482679959602,1.80055390523236e-05,6.43858865446086e-07,0.000351321586067504,45.0484290845272,30.622762,48.0281781350875,698,13.724152,36.073025,0.497703311239193,289.073695173076,708.253662,101.82966554283,6.75186638844552,7.25945617383226,73.9746684416263,26.0068153717875,49.430228110001,73,2.94677567364645,0.838253666968186,0.84856696648093,31443.803501,0.00826633608375951,132,108,0.818181818181818,-0.381887574492655,894.210022,-2.43167343046634,2.43167343046634,132.438939184321,-0.0183607135895438,0.0183607135895438,33.9743376176969,33.9743376176969,79.7180979046396,0.426180986635403,0.426180986635403,29.221076,51.5501961828571,0.831175205483261,70.2972559149727,26.3810268830676,49.7636494643697,3.2,8,2.10059515376,83.0697905644305,0.0394803331661618,0.00962333120925193,0.113717099167992,9.6599210026351,0.22378823281165,148.239485157627,396.599945,87.8243334240389,160,20,4.7,6,1.575,1.07895826768056,114,544.740006,0.0852920932784186,-0.0852311376159505,62.3484723692308,24.523102,78.7773342388834,39,5,0.404568766666667,171.535279078514,460.855682,105.775958631162,5.03159978521935,4.4624787263709,64.5184835686422,25.607540782881,40.2952405148239,1.59724303266407,0.868603546310587,0.879694710747582,4052.650704,0.0433066738337963,810.5301408,9,13,0.206085201947977,478.224023122032,-11.3823787618383,11.3823787618383,95.0441298067558,-0.119758882373703,0.119758882373703,82.2862780671262,82.2862780671262,122.071171517496,0.674084446345567,0.674084446345567
"OG060907B1-3_IDC",9.24579124579125,21,4.79620388990833,131.571714465829,0.0262958745599992,0.0247932531565707,0.0712675388677014,0.68643007792379,205.339068692647,757.957397,203.394168836536,315,31,13.258064516129,8,2.88888888888889,2.5257344968863,136,955.039978,0.0115965249878111,0.206448391545387,0.386113865445432,0.419970808037803,0.0142430929589974,0.000504196738600485,0.0806613942413055,40.3335533939394,31.483147,35.8363562119315,297,73.052277,54.392498,0.509912858108108,310.044772381618,853.718506,191.735725557139,5.40339221855304,3.91818032465399,67.7841703134731,19.637019290215,42.4143833763456,40,4.05238970588235,0.896454008353565,0.918868505322546,11979.065358,0.999999999358253,53,48,0.905660377358491,0.625333373675253,427.969986,46.6520904547794,46.6520904547794,79.2039460934421,0.589012198959644,0.589012198959644,123.023162468199,123.023162468199,243.745794952492,0.504719117276164,0.504719117276164,39.944515,51.8319925234899,0.881332737522591,61.2954379065359,18.7631651464496,41.3028770595083,1.85454545454545,5,1.31117959074717,33.5560109086616,0.032351020036686,0.0064702040073372,0.0935152077258486,11.4267146552915,0.356763036721367,90.8761964649819,251.182968,51.1935939799437,95,14,4.28571428571429,4,1.91578947368421,1.4415059936314,56,392.819992,0.724755705846653,0.581685690335302,53.3916001818182,47.367367,36.4510407393533,19,9,0.332505173913043,95.5505566361011,274.610962,57.7043913555888,5.05951158997245,4.99690788061831,60.1834593982123,21.2170406797552,49.2013679747258,0.874368231046931,0.884173946679099,0.901328016699805,2936.53801,7.34413472281215e-10,326.282001111111,6,12,0.151770458703645,312.071611773854,4.88044758798873,4.88044758798873,61.6801851768371,0.0791250475982925,0.0791250475982925,-33.1992032953069,33.1992032953069,78.6126143176754,-0.422313945204113,0.422313945204113
"OG060921A3_CH5_BC_H_ZK_60X_1",9.18055555555556,18,3.2316968815623,82.9326241944571,0.0187906055127722,0.0235291060333844,0.0280305698464105,0.25273990248371,155.423060266556,472.16806,83.2948934251095,460,38,21.1315789473684,7,3.70652173913043,3.68928863338739,157,674.779999,4.18342566445442e-05,0.00160936379634055,0.00272699439794142,0.00299951677812893,0.000351700007568358,2.98816118889601e-06,0.00133699313406109,42.500552234375,27.6758785,40.5358873639565,576,9.92152400000001,33.341106,0.48931222027972,284.909677348516,686.197266,98.4836672390867,6.59539802930787,6.14887793780794,71.0914561022329,25.1499445539726,50.4857923839166,59,3.24481493831277,0.830733152973677,0.852247547588109,24480.318087,0.247184110064182,105,91,0.866666666666667,-0.00894723647057823,734.119995,35.3776936158053,35.3776936158053,111.307913751043,0.317836283365555,0.317836283365555,75.0082592132711,75.0082592132711,109.740347072259,0.683506670193794,0.683506670193794,33.077759,50.818489733564,0.823317475787927,69.0777617618809,25.3930723318442,52.1255543680742,1.45945945945946,4,1.28224184307959,20.8225249420917,0.0348733335162134,0.00688289477293685,0.148258662472838,4.94887828757068,0.395093793723061,71.915664,287.532806,57.9274871764833,76,11,3.36363636363636,5,1.63157894736842,1.28418176556808,51,330.810013,0.453431537249891,-0.380741506233667,58.9004218108108,41.080276,56.0693496026975,15,9,0.214285714285714,75.0062834518389,323.102417,63.3188024157368,4.9559503139396,6.4386820639267,58.696816839293,25.7748379109701,54.5049181421158,0.514886164623468,0.886101001917026,0.902330810717163,2179.315607,4.44695084214317e-09,242.146178555556,3,9,-0.214034752594312,358.161072500402,-16.9307525261119,16.9307525261119,72.2688989623248,-0.234274394230611,0.234274394230611,-12.1213515691769,12.1213515691769,51.3785289777535,-0.235922511024504,0.235922511024504
"OG060921A_4_IDB",14.7945454545455,37,7.75299268105562,86.980221696153,0.0336023246557852,0.0305475678688956,0.0868134000012756,0.383867563682748,276.807116574574,1252.547119,235.596946718857,605,70,10.4428571428571,10,2.40165289256198,2.24249976821465,321,1231.960053,0.00501163705254227,0.003638439479199,0.288800599796783,0.533468874057991,0.0224312740385189,0.00100232741050845,0.26583727681738,32.7358303709091,17.153508,49.5508791365263,550,-93.577697,10.949807,0.616602092592593,566.270051806267,1563.049805,316.744904743552,6.49374984589211,5.12640769529409,82.0899443170374,21.4306050328969,42.3753308315041,83,8.53060942784181,0.866987462145673,0.883130950587336,18004.706704,0.999999999999572,133,69,0.518796992481203,-0.0485417325802625,1690.980041,-60.9504142218925,60.9504142218925,260.401167450221,-0.234063521368597,0.234063521368597,62.0532511033198,62.0532511033198,240.31644110766,0.258214755583536,0.258214755583536,9.240685,25.7962185920578,0.856987628271372,81.4161678345562,22.183902729066,42.14292185788,2.25641025641026,5,1.37109154974669,103.448762543026,0.0436828745635863,0.00428263476113591,0.138037677626201,21.2377120247514,0.629010467876032,203.069126934377,579.965637,135.7423109941,204,27,2.96296296296296,10,1.38235294117647,0.910195319774327,160,872.779999,0.765861035340858,0.734142609905508,119.744162512821,77.281067,120.619669632532,20,4,0.4017856875,222.27719830102,644.639038,152.661299354944,5.39241961860334,4.12266443658121,43.5341569008704,14.8304288262076,47.8698403662354,0.692997888810697,0.860762683810334,0.875780977686852,4670.022338,0.996771229698238,1167.5055845,5,8,0.604824965151476,425.665094282323,-27.2560460829049,27.2560460829049,78.9376800006102,-0.345285623832551,0.345285623832551,99.793559028677,99.793559028677,211.702895645751,0.471384950707829,0.471384950707829
"OG060922A1-4_IDA",8.87755102040816,18,2.90991291488907,47.4717560442243,0.0255789045089664,0.0298420552604608,0.0432068775050019,0.31792373315138,149.344251412456,504.106476,82.3331302975896,420,36,18.1944444444444,6,3.1047619047619,2.9504218687026,179,877.76001,0,0.000366413501197661,0.000372571642302277,0.00193265141249922,-0.00089725152696285,1.14040917206781e-05,0.000363904566806837,33.5097563244898,23.15199,35.37872717006,490,-55.471924,56.656471,0.496091379746835,299.327670976581,709.447449,127.264561179706,5.77438001256326,6.50222890043058,67.4311456823246,20.3895263132714,40.2467515586312,56,4.50398901947328,0.894329663716652,0.907157869579604,16419.780599,0.817725133800894,90,75,0.833333333333333,0.253121629886488,547.290008,-45.381521306168,45.381521306168,94.77900775655,-0.478814057884371,0.478814057884371,13.9314445001287,13.9314445001287,134.993711147553,0.103200692696722,0.103200692696722,21.9755985,33.8705848467742,0.888289362554478,64.9928653641093,20.7451005979063,39.5971382821414,1.52830188679245,4,1.06705514212834,42.3969004953806,0.0381544479399348,0.0066186287242744,0.144838809575384,4.34474002156496,0.500789514073039,102.61227378309,338.388458,71.86039082135,98,13,4,3,1.60204081632653,1.10984159655821,66,473.37001,0.340525697859165,0.252486548152316,48.4624127358491,30.987589,46.8178707537077,17,9,0.526315789473684,107.236579124852,372.019623,78.0087517643782,4.62228645607925,4.48863620080807,70.5278779235475,25.6826673105353,34.1231834209815,1.18332674832082,0.849799444208847,0.866759930035139,2568.507875,2.08309565052895e-10,285.389763888889,10,9,0.441177869033016,249.147109612164,-10.0980323925804,10.0980323925804,53.9012698541184,-0.187343126050839,0.187343126050839,-41.176776384433,41.176776384433,105.459651623088,-0.390450525397131,0.390450525397131
"OG061012B_IDB",6.72727272727273,11,2.20835523514103,45.4133931729231,0.0323540399356561,0.0205789301631554,0.0972574370742929,0.310744923610177,161.184799821438,651.505676,100.997849310274,294,33,8.36363636363636,13,2.14625850340136,1.69994065782167,157,954.640045,0,0.00157252872382906,0.0041871538429856,0.0207731484775903,0.00755023527991429,0.000125101728228247,0.00175267496227428,48.5933910106952,35.243328,50.6718809597418,187,108.763015,-7.869091,0.497530677419355,275.578669033396,883.774841,128.780685814031,6.57837367761022,6.40430292175037,76.6893744828987,24.0038536620627,44.8824077393196,16,2.7018583355777,0.876291595465149,0.89338838988184,9086.964119,0.999972326577786,36,29,0.805555555555556,0.231599121958463,704.769974,39.5552743573929,39.5552743573929,107.134378273268,0.369211778655208,0.369211778655208,-22.3104583097226,22.3104583097226,149.062287756227,-0.149672050828903,0.149672050828903,44.538006,62.9264833085106,0.851186620643269,75.1323814272203,24.5084847662625,46.2708453300468,2.52830188679245,5,1.43585639930303,19.174026509066,0.0360380072269075,0.00731598642952258,0.10146503048243,17.2414477152587,0.273399322284768,117.923797463384,339.756012,70.5570928068123,133,20,3.85,8,1.64661654135338,1.24435384669511,87,386.509994,0.690911935002229,0.686999423472505,69.632983490566,51.626236,66.1299065437389,27,5,0.454365041666667,129.736719960859,374.461578,77.9884513356311,5.21614862133697,4.44077586077383,53.5601519846089,16.8351878591151,48.7524790972329,0.765782828282828,0.878584149729974,0.867382430648438,3690.548125,3.12919414085595e-10,738.109625,10,9,-0.110949840632272,538.937660744021,-3.51094436628675,3.51094436628675,103.320994064368,-0.033980938705443,0.033980938705443,-18.8498424987374,18.8498424987374,87.0365913790227,-0.21657376742445,0.21657376742445
"OG061106A1_IDA",7.47089947089947,12,2.46581947352404,167.101146371793,0.0320438894485234,0.0301308214217459,0.0889559215561384,0.381643566920379,195.946034514179,437.076813,78.6079473749978,201,18,13.8333333333333,4,2.60199004975124,2.02750980759662,81,393.869999,0.00598641361951929,0.139752020532354,0.263835821408095,0.290829691041706,-0.00301653581647255,0.000161794962689711,0.0791759855305562,33.1886073068783,25.872995,28.6157200180239,189,96.10112,101.910004,0.486723531914894,269.178354690299,557.989075,80.8358456297164,5.22838914483151,4.6379502048868,74.6013181278993,23.6847031996478,34.065805766766,28,3.55708955223881,0.879434941994031,0.915968164610471,6272.646781,0.481017476166519,37,29,0.783783783783784,-0.102045525473323,524.950012,21.0010166313433,21.0010166313433,100.403775897006,0.209165606011532,0.209165606011532,165.776205829478,165.776205829478,84.9232918854966,1.95206994628748,1.95206994628748,26.080038,35.0392213263158,0.846855662363285,71.7385237177018,22.6993342808769,36.3168636913387,3.1219512195122,7,1.89993581406346,43.0379839172156,0.0466829955728364,0.0117798213127718,0.159315926771589,79.6829290362027,0.409155568764073,116.755412797721,351.371338,79.8791220877741,107,15,4,4,1.48598130841122,1.1020091940625,82,538.460007,0.899854564338626,0.766095471320728,55.9037839268293,34.855293,56.5727625814272,27,3,0.416875526315789,120.988344151947,365.160889,83.6069623783324,4.81684614743041,4.70090685766671,53.3281462955237,16.25287363806,39.2677898833361,1.02469135802469,0.894427149270343,0.924201605338189,2292.055141,0.388128626699958,764.018380333333,6,8,0.362004755009661,330.888104210831,-17.3560462756823,17.3560462756823,68.6939325200051,-0.252657631307218,0.252657631307218,-39.3831907967711,39.3831907967711,114.543857877513,-0.343826299607313,0.343826299607313
